date,close,broken_net_rate,bn_z10y,erp,breadth,new_low,vol_ratio,ret5,vol_temp,rsi14,bias60,drawdown,margin_chg5,limit_up_rate,limit_down_rate,max_consec_limit,n_sample,asi_v2,coverage,zone_v2,asi_v2_noerp,asi_v2_nolvspec,asi_v1
2007-11-23,5032.13,0.0,-1.21,,54.37,0.49,0.396,-5.34,27.31,35.32,-8.29,-17.4,,0.0,0.474,1,211,58.0,0.9,Neutral,58.0,59.0,48.1
2007-11-26,4958.85,0.0,-1.21,,41.94,0.0,0.479,-5.9,26.16,33.4,-9.57,-18.6,,0.472,0.943,1,212,56.6,0.9,Neutral,56.6,57.3,42.5
2007-11-27,4861.11,0.0,-1.21,,33.06,0.47,0.409,-8.17,27.12,30.98,-11.27,-20.21,,0.459,3.211,1,218,53.9,0.9,Neutral,53.9,54.9,37.7
2007-11-28,4803.39,0.0,-1.21,,37.32,0.0,0.442,-7.88,26.67,29.61,-12.24,-21.15,,0.0,0.465,1,215,54.4,0.9,Neutral,54.4,55.3,38.2
2007-11-29,5003.33,0.0,-1.21,,54.99,0.0,0.686,0.38,42.68,39.55,-8.54,-17.87,,1.389,0.0,1,216,64.4,0.9,Optimistic,64.4,65.2,51.9
2007-11-30,4871.78,0.0,-1.2,,42.93,0.0,0.601,-3.19,30.34,35.95,-10.85,-20.03,,1.843,0.922,10,217,59.3,0.9,Neutral,59.3,59.4,44.2
2007-12-03,4868.61,0.0,-1.2,,51.01,0.94,0.756,-1.82,34.75,35.87,-10.78,-20.08,,1.835,0.0,11,217,60.3,0.9,Optimistic,60.3,60.1,49.2
2007-12-04,4915.89,0.0,-1.2,,56.92,0.0,0.613,1.13,44.42,38.21,-9.81,-19.31,,0.913,0.0,2,219,64.4,0.9,Optimistic,64.4,65.2,50.4
2007-12-05,5042.65,0.0,-1.2,,66.61,0.0,0.791,4.98,62.29,44.09,-7.41,-17.23,,0.922,0.0,1,217,71.3,0.9,Optimistic,71.3,72.6,58.7
2007-12-06,5035.07,0.0,-1.2,,59.61,0.0,0.635,0.63,43.05,43.82,-7.45,-17.35,,0.922,0.0,1,217,66.4,0.9,Optimistic,66.4,67.4,54.4
2007-12-07,5091.76,0.0,-1.19,,73.34,0.0,0.747,4.52,59.21,46.45,-6.35,-16.42,,3.704,0.0,1,216,72.2,0.9,Optimistic,72.2,73.2,60.8
2007-12-10,5161.92,0.0,-1.19,,78.86,0.0,1.048,6.02,69.9,49.6,-5.01,-15.27,,3.241,0.463,2,216,76.0,0.9,Optimistic,76.0,77.3,67.7
2007-12-11,5175.08,0.0,-1.19,,81.53,0.0,1.026,5.27,69.28,50.19,-4.78,-15.05,,1.389,0.0,1,216,76.0,0.9,Optimistic,76.0,77.6,68.3
2007-12-12,5095.54,0.0,-1.19,,76.06,0.0,1.12,1.05,50.43,46.63,-6.22,-16.36,,2.315,0.926,2,216,70.3,0.9,Optimistic,70.3,71.4,66.5
2007-12-13,4958.04,0.0,-1.19,,66.68,0.0,1.051,-1.53,36.24,41.19,-8.67,-18.61,,0.0,1.395,1,215,63.8,0.9,Optimistic,63.8,65.4,60.8
2007-12-14,5007.91,0.0,-1.18,,66.56,0.0,0.833,-1.65,35.48,43.75,-7.66,-17.8,,1.869,0.935,1,214,65.1,0.9,Optimistic,65.1,66.2,59.0
2007-12-17,4876.76,0.0,-1.18,,59.64,0.0,1.009,-5.52,18.88,38.95,-9.93,-19.95,,1.914,2.392,1,209,58.8,0.9,Neutral,58.8,59.8,57.0
2007-12-18,4836.17,0.0,-1.18,,51.27,0.0,0.651,-6.55,23.8,37.58,-10.52,-20.62,,0.467,0.935,1,214,58.6,0.9,Neutral,58.6,59.5,48.4
2007-12-19,4941.78,0.0,-1.18,,57.56,0.0,0.919,-3.02,29.23,43.19,-8.43,-18.88,,0.93,0.0,1,215,62.9,0.9,Optimistic,62.9,63.7,57.0
2007-12-20,5043.53,0.0,-1.18,,70.61,0.0,0.952,1.72,51.55,48.05,-6.43,-17.21,,1.887,0.0,1,212,70.7,0.9,Optimistic,70.7,71.8,63.3
2007-12-21,5101.78,0.0,-1.17,,70.22,0.0,1.099,1.87,54.6,50.65,-5.24,-16.26,,3.271,0.0,1,212,72.4,0.9,Optimistic,72.4,73.5,66.4
2007-12-24,5234.26,0.0,-1.17,,73.85,0.0,1.424,7.33,80.95,56.03,-2.71,-14.08,,3.67,0.459,1,218,80.1,0.9,Greed,80.1,81.8,72.5
2007-12-25,5201.18,0.0,-1.17,,81.69,0.0,1.187,7.55,74.01,54.44,-3.25,-14.62,,0.917,0.0,1,217,78.5,0.9,Optimistic,78.5,80.3,71.7
2007-12-26,5233.35,0.0,-1.17,,79.31,0.0,1.254,5.9,75.95,55.76,-2.62,-14.1,,0.909,0.0,1,218,79.2,0.9,Optimistic,79.2,81.0,72.4
2007-12-27,5308.89,0.0,-1.17,,75.34,0.0,1.466,5.26,82.19,58.78,-1.19,-12.86,,0.905,0.452,1,221,80.6,0.9,Greed,80.6,82.6,74.7
2007-12-28,5261.56,0.0,-1.16,,66.04,0.0,1.286,3.13,65.34,56.19,-1.98,-13.63,,3.62,0.0,1,221,76.4,0.9,Optimistic,76.4,77.7,69.9
2008-01-02,5272.81,0.0,-1.16,,68.7,0.0,1.276,0.74,50.43,56.68,-1.64,-13.45,,5.936,0.0,2,219,73.7,0.9,Optimistic,73.7,74.5,70.8
2008-01-03,5319.86,0.0,-1.16,,70.74,0.0,1.651,2.28,66.54,58.75,-0.64,-12.68,,5.83,0.0,2,223,77.7,0.9,Optimistic,77.7,78.7,74.7
2008-01-04,5361.57,0.0,-1.16,,63.82,0.0,1.35,2.45,62.31,60.55,0.27,-11.99,,2.715,0.0,3,221,76.3,0.9,Optimistic,76.3,77.4,72.2
2008-01-07,5393.34,0.0,-1.16,,67.46,0.0,1.539,1.59,59.54,61.92,1.02,-11.47,,3.153,0.0,4,222,76.3,0.9,Optimistic,76.3,77.2,75.1
2008-01-08,5386.53,0.0,-1.15,,63.21,0.0,1.717,2.38,68.46,61.43,1.06,-11.58,,0.0,0.452,1,221,76.8,0.9,Optimistic,76.8,79.0,74.6
2008-01-09,5435.81,0.0,-1.15,,63.51,0.0,1.293,3.09,65.25,63.67,2.17,-10.77,,5.357,0.0,1,224,77.3,0.9,Optimistic,77.3,78.5,73.5
2008-01-10,5456.54,0.0,-1.15,,56.79,0.0,1.636,2.57,68.47,64.6,2.77,-10.43,,0.897,0.0,1,223,77.2,0.9,Optimistic,77.2,78.8,74.0
2008-01-11,5484.68,0.0,-1.15,,55.18,0.0,1.482,2.3,63.66,65.88,3.48,-9.97,,0.897,0.0,1,223,76.1,0.9,Optimistic,76.1,77.7,73.5
2008-01-14,5497.9,0.0,-1.15,,52.47,0.0,1.324,1.94,58.59,66.49,3.83,-9.75,,1.351,0.0,1,222,74.9,0.9,Optimistic,74.9,76.3,71.7
2008-01-15,5443.79,0.0,-1.15,,61.35,0.0,1.354,1.06,53.41,61.61,2.93,-10.64,,1.339,0.0,2,224,74.4,0.9,Optimistic,74.4,75.6,73.2
2008-01-16,5290.61,0.0,-1.14,,49.05,0.0,1.487,-2.67,28.72,50.35,0.15,-13.16,,0.909,0.455,1,220,64.4,0.9,Optimistic,64.4,65.4,65.7
2008-01-17,5151.63,0.0,-1.14,,44.68,0.0,1.633,-5.59,10.3,42.72,-2.28,-15.44,,0.901,2.252,2,222,58.1,0.9,Neutral,58.1,58.9,61.5
2008-01-18,5180.51,0.0,-1.14,,49.4,0.0,1.12,-5.55,17.35,44.6,-1.53,-14.96,,1.37,0.457,3,219,61.0,0.9,Optimistic,61.0,61.6,60.7
2008-01-21,4914.44,0.0,-1.14,,39.43,0.0,1.232,-10.61,15.81,33.65,-6.4,-19.33,,0.457,4.11,1,219,55.6,0.9,Neutral,55.6,56.8,52.1
2008-01-22,4559.75,0.0,-1.14,,26.93,0.47,1.504,-16.24,12.06,24.88,-12.87,-25.15,,0.0,61.261,1,222,48.5,0.9,Neutral,48.5,49.9,44.2
2008-01-23,4703.05,0.0,-1.13,,38.77,0.0,1.415,-11.11,13.29,32.53,-9.83,-22.8,,8.52,0.0,1,222,54.2,0.9,Neutral,54.2,53.8,50.9
2008-01-24,4717.73,0.0,-1.13,,51.09,0.0,1.434,-8.42,13.03,33.28,-9.2,-22.56,,5.909,0.455,2,220,55.6,0.9,Neutral,55.6,55.4,55.9
2008-01-25,4761.69,0.0,-1.13,,47.54,0.0,1.229,-8.08,15.85,35.59,-8.01,-21.84,,4.0,0.444,1,225,56.3,0.9,Neutral,56.3,56.5,54.5
2008-01-28,4419.29,0.0,-1.13,,46.43,0.94,1.092,-10.08,17.73,27.58,-14.21,-27.46,,0.0,37.557,1,221,50.7,0.9,Neutral,50.7,52.1,47.5
2008-01-29,4457.94,0.0,-1.13,,59.91,0.0,0.792,-2.23,33.08,29.51,-13.09,-26.82,,2.232,0.893,1,224,58.1,0.9,Neutral,58.1,58.8,48.8
2008-01-30,4417.85,0.0,-1.13,,53.86,0.46,0.868,-6.06,20.81,28.66,-13.53,-27.48,,0.893,0.446,1,224,53.9,0.9,Neutral,53.9,54.3,47.6
2008-01-31,4383.39,0.0,-1.12,,38.37,0.46,0.713,-7.09,22.94,27.91,-13.88,-28.05,,0.0,8.036,1,224,51.8,0.9,Neutral,51.8,53.1,39.4
2008-02-01,4320.77,0.0,-1.12,,31.1,3.24,0.937,-9.26,19.86,26.56,-14.75,-29.08,,0.0,8.52,1,223,48.3,0.9,Neutral,48.3,49.4,39.5
2008-02-04,4672.17,0.0,-1.12,,49.83,0.0,0.997,5.72,68.42,43.2,-7.62,-23.31,,34.685,0.0,1,222,71.8,0.9,Optimistic,71.8,72.2,55.0
2008-02-05,4599.7,0.0,-1.12,,47.1,0.0,0.825,3.18,55.72,41.13,-8.83,-24.5,,0.881,0.0,1,227,67.0,0.9,Optimistic,67.0,68.1,50.4
2008-02-13,4490.72,0.0,-1.12,,42.83,0.0,0.578,1.65,45.61,38.17,-10.79,-26.29,,1.327,0.0,1,226,63.2,0.9,Optimistic,63.2,64.0,43.4
2008-02-14,4552.32,0.0,-1.12,,59.1,0.0,0.549,3.85,51.8,40.76,-9.38,-25.27,,0.885,0.0,1,226,67.2,0.9,Optimistic,67.2,68.2,50.1
2008-02-15,4497.13,0.0,-1.11,,63.13,0.0,0.653,4.08,55.13,39.18,-10.21,-26.18,,0.0,0.0,1,223,67.3,0.9,Optimistic,67.3,68.7,51.8
2008-02-18,4568.15,0.0,-1.11,,62.33,0.0,0.883,-2.23,32.94,42.29,-8.55,-25.01,,6.25,0.446,1,224,64.2,0.9,Optimistic,64.2,64.7,56.7
2008-02-19,4664.3,0.0,-1.11,,69.0,0.0,0.958,1.4,50.11,46.3,-6.42,-23.44,,3.556,0.444,2,225,69.8,0.9,Optimistic,69.8,70.7,61.5
2008-02-20,4567.03,0.0,-1.11,,66.97,0.0,1.043,1.7,52.81,43.04,-8.16,-25.03,,1.316,0.439,1,226,68.7,0.9,Optimistic,68.7,70.0,60.3
2008-02-21,4527.18,0.0,-1.11,,61.81,0.0,0.955,-0.55,40.77,41.75,-8.72,-25.69,,0.877,0.0,1,228,65.3,0.9,Optimistic,65.3,66.3,57.2
2008-02-22,4370.28,0.0,-1.11,,58.97,0.46,1.05,-2.82,29.57,37.02,-11.64,-28.26,,0.441,0.441,1,227,59.8,0.9,Neutral,59.8,60.7,54.5
2008-02-25,4192.53,0.0,-1.1,,41.98,1.38,0.907,-8.22,20.27,32.53,-15.0,-31.18,,0.885,4.425,1,226,52.9,0.9,Neutral,52.9,53.8,44.0
2008-02-26,4238.18,0.0,-1.1,,36.19,0.46,0.855,-9.14,20.99,34.72,-13.85,-30.43,,0.881,0.441,1,227,54.7,0.9,Neutral,54.7,55.2,42.3
2008-02-27,4334.05,0.0,-1.1,,49.3,0.0,0.771,-5.1,22.15,39.19,-11.71,-28.86,,2.193,0.439,1,228,59.0,0.9,Neutral,59.0,59.6,47.9
2008-02-28,4299.51,0.0,-1.1,,46.4,0.0,0.729,-5.03,22.73,38.17,-12.25,-29.42,,1.304,0.435,1,230,58.3,0.9,Neutral,58.3,59.0,45.6
2008-02-29,4348.54,0.0,-1.1,,58.87,0.0,0.724,-0.5,39.72,40.52,-11.11,-28.62,,1.778,0.0,1,225,64.4,0.9,Optimistic,64.4,65.2,51.1
2008-03-03,4438.27,0.0,-1.1,,75.61,0.0,1.184,5.86,73.91,44.67,-9.1,-27.15,,5.702,0.439,2,228,74.2,0.9,Optimistic,74.2,75.2,63.4
2008-03-04,4335.45,0.0,-1.09,,70.85,0.0,1.302,2.3,60.46,41.13,-11.04,-28.83,,0.87,0.0,1,230,69.7,0.9,Optimistic,69.7,71.0,61.1
2008-03-05,4292.65,0.0,-1.09,,61.38,0.0,1.098,-0.96,39.38,39.72,-11.75,-29.54,,1.739,0.435,1,230,64.0,0.9,Optimistic,64.0,65.0,56.4
2008-03-06,4360.99,0.0,-1.09,,62.38,0.0,1.252,1.43,54.35,43.08,-10.17,-28.42,,3.057,0.0,1,229,68.2,0.9,Optimistic,68.2,69.1,59.6
2008-03-07,4300.52,0.0,-1.09,,50.14,0.0,0.828,-1.1,37.76,40.91,-11.19,-29.41,,0.437,0.437,1,229,62.5,0.9,Optimistic,62.5,63.6,49.6
2008-03-10,4146.3,0.0,-1.09,,33.55,0.0,0.958,-6.58,19.58,35.93,-14.11,-31.94,,1.31,1.31,1,229,55.2,0.9,Neutral,55.2,55.9,42.9
2008-03-11,4165.88,0.0,-1.09,,40.25,0.45,0.744,-3.91,26.7,36.98,-13.43,-31.62,,0.87,0.87,2,230,57.5,0.9,Neutral,57.5,58.1,42.6
2008-03-12,4070.12,0.0,-1.09,,33.07,0.92,0.83,-5.18,21.34,34.05,-15.1,-33.19,,1.77,1.77,1,226,53.7,0.9,Neutral,53.7,54.3,39.9
2008-03-13,3971.26,0.0,-1.08,,24.17,1.82,0.925,-8.94,20.03,31.29,-16.81,-34.81,,0.439,4.386,1,228,50.3,0.9,Neutral,50.3,51.1,36.9
2008-03-14,3962.67,0.0,-1.08,,29.63,2.7,0.602,-7.86,24.47,31.05,-16.66,-34.95,,0.0,0.87,1,230,51.3,0.9,Neutral,51.3,52.1,33.9
2008-03-17,3820.05,0.0,-1.08,,27.89,6.36,0.72,-7.87,22.85,27.37,-19.34,-37.29,,0.0,36.123,1,227,47.7,0.9,Neutral,47.7,49.0,33.0
2008-03-18,3668.9,0.0,-1.08,,14.42,10.5,0.852,-11.93,21.04,24.11,-22.17,-39.78,,0.441,25.551,1,227,45.4,0.9,Neutral,45.4,46.2,31.4
2008-03-19,3761.61,0.0,-1.08,,30.71,0.45,0.906,-7.58,20.3,29.65,-19.88,-38.25,,8.772,0.0,1,228,52.7,0.9,Neutral,52.7,52.2,36.9
2008-03-20,3804.05,0.0,-1.08,,47.45,0.0,1.078,-4.21,22.1,32.09,-18.68,-37.56,,5.83,0.0,2,223,56.4,0.9,Neutral,56.4,56.1,46.0
2008-03-21,3796.58,0.0,-1.07,,51.77,0.46,0.95,-4.19,23.51,31.88,-18.51,-37.68,,2.655,0.442,3,226,56.0,0.9,Neutral,56.0,56.1,45.9
2008-03-24,3626.19,0.0,-1.07,,54.44,1.38,0.859,-5.07,20.94,27.47,-21.77,-40.48,,0.444,4.0,1,225,52.3,0.9,Neutral,52.3,53.2,43.6
2008-03-25,3629.62,0.0,-1.07,,70.17,0.46,0.768,-1.07,37.71,27.69,-21.28,-40.42,,1.778,0.444,1,225,58.8,0.9,Neutral,58.8,59.4,46.9
2008-03-26,3606.86,0.0,-1.07,,59.79,0.46,0.676,-4.11,26.61,27.11,-21.31,-40.79,,1.339,0.0,1,224,55.5,0.9,Neutral,55.5,55.8,42.6
2008-03-27,3411.49,0.0,-1.07,,42.11,5.45,0.812,-10.32,21.58,22.71,-25.08,-44.0,,0.444,11.111,1,225,47.9,0.9,Neutral,47.9,48.8,37.3
2008-03-28,3580.15,0.0,-1.07,,46.22,0.0,0.937,-5.7,19.86,32.84,-20.9,-41.23,,3.153,0.0,2,222,55.2,0.9,Neutral,55.2,55.1,43.2
2008-03-31,3472.71,0.0,-1.07,,43.94,7.83,0.699,-4.23,25.94,30.13,-22.75,-43.0,,0.455,8.636,1,220,51.0,0.9,Neutral,51.0,52.1,37.9
2008-04-01,3329.16,0.0,-1.06,,28.29,21.97,0.822,-8.28,21.44,26.93,-25.41,-45.35,,0.0,46.018,1,226,45.9,0.9,Neutral,45.9,47.2,33.5
2008-04-02,3347.88,0.0,-1.06,,21.5,28.51,0.988,-7.18,19.17,28.01,-24.45,-45.05,,0.0,15.625,1,224,45.4,0.9,Neutral,45.4,46.4,34.0
2008-04-03,3446.24,0.0,-1.06,,36.7,2.25,0.77,1.02,45.98,33.53,-21.68,-43.43,,4.444,0.444,1,225,57.4,0.9,Neutral,57.4,57.7,37.4
2008-04-07,3599.62,0.0,-1.06,,39.23,0.0,0.934,0.54,45.77,41.11,-17.64,-40.91,,15.625,0.0,2,224,60.9,0.9,Optimistic,60.9,60.5,43.8
2008-04-08,3612.54,0.0,-1.06,,55.96,0.0,1.007,4.03,63.87,41.71,-16.78,-40.7,,6.335,0.0,3,221,66.4,0.9,Optimistic,66.4,66.6,51.0
2008-04-09,3413.91,0.0,-1.06,,57.16,4.15,0.927,2.55,54.98,35.66,-20.76,-43.96,,0.455,12.727,4,220,59.8,0.9,Neutral,59.8,61.0,47.4
2008-04-10,3471.74,0.0,-1.06,,72.82,0.46,0.712,3.7,55.22,38.46,-18.8,-43.01,,4.091,0.909,1,220,63.9,0.9,Optimistic,63.9,64.7,49.8
2008-04-11,3492.89,0.0,-1.05,,72.23,1.37,0.683,1.35,46.13,39.5,-17.67,-42.66,,1.802,0.901,1,222,60.9,0.9,Optimistic,60.9,61.8,49.9
2008-04-14,3296.67,0.0,-1.05,,53.49,14.16,0.806,-8.42,21.67,33.81,-21.62,-45.89,,0.901,23.423,2,222,49.9,0.9,Neutral,49.9,50.8,43.7
2008-04-15,3348.35,0.0,-1.05,,52.61,3.64,0.723,-7.31,22.81,36.41,-19.71,-45.04,,2.242,0.0,1,223,52.8,0.9,Neutral,52.8,52.9,43.1
2008-04-16,3291.6,0.0,-1.05,,54.25,8.76,0.655,-3.58,28.65,34.79,-20.39,-45.97,,0.0,1.818,1,220,52.2,0.9,Neutral,52.2,53.1,42.0
2008-04-17,3222.74,0.0,-1.05,,38.7,26.15,0.757,-7.17,22.34,32.89,-21.4,-47.1,,0.905,7.24,1,221,47.9,0.9,Neutral,47.9,48.7,37.3
2008-04-18,3094.67,0.0,-1.05,,23.79,42.11,0.73,-11.4,22.72,29.64,-23.89,-49.2,,0.0,14.151,1,212,45.8,0.9,Neutral,45.8,46.9,30.9
2008-04-21,3116.98,0.0,-1.05,,32.71,24.41,1.017,-5.45,18.76,30.92,-22.68,-48.84,,0.463,6.944,1,216,46.2,0.9,Neutral,46.2,46.9,38.2
2008-04-22,3147.79,0.0,-1.04,,21.4,33.18,0.83,-5.99,21.34,32.74,-21.34,-48.33,,1.364,4.091,1,220,46.1,0.9,Neutral,46.1,46.5,32.7
2008-04-23,3278.33,0.0,-1.04,,37.59,0.0,1.135,-0.4,42.58,39.96,-17.64,-46.19,,9.865,0.448,2,223,58.6,0.9,Neutral,58.6,58.4,44.8
2008-04-24,3583.03,0.0,-1.04,,55.78,0.45,2.454,11.18,92.0,52.72,-9.56,-41.19,,68.468,1.351,3,222,73.1,0.9,Optimistic,73.1,73.6,62.8
2008-04-25,3557.75,0.0,-1.04,,65.94,0.46,2.205,14.96,92.0,51.74,-9.76,-41.6,,4.091,0.909,3,218,73.3,0.9,Optimistic,73.3,74.3,65.0
2008-04-28,3474.72,0.0,-1.04,,62.6,0.0,1.274,11.48,76.55,48.54,-11.39,-42.96,,2.703,1.351,2,222,68.9,0.9,Optimistic,68.9,70.0,58.6
2008-04-29,3523.41,0.0,-1.04,,71.18,0.0,1.13,11.93,72.33,50.48,-9.8,-42.16,,0.917,0.917,1,218,69.3,0.9,Optimistic,69.3,70.7,60.9
2008-04-30,3693.11,0.0,-1.04,,71.08,0.0,1.812,12.65,92.0,56.6,-5.15,-39.38,,5.882,0.452,2,221,77.4,0.9,Optimistic,77.4,78.5,68.6
2008-05-05,3761.01,0.0,-1.04,,70.44,0.47,1.652,4.97,87.41,58.79,-3.13,-38.26,,8.676,1.37,3,219,77.1,0.9,Optimistic,77.1,78.1,69.4
2008-05-06,3733.5,0.0,-1.03,,67.01,0.45,1.62,4.94,86.24,57.53,-3.57,-38.72,,2.655,0.442,3,224,76.0,0.9,Optimistic,76.0,77.3,67.9
2008-05-07,3579.15,0.0,-1.03,,62.06,0.46,1.46,3.01,68.18,50.89,-7.26,-41.25,,0.901,5.405,4,222,68.6,0.9,Optimistic,68.6,70.1,62.4
2008-05-08,3656.84,0.0,-1.03,,66.62,0.0,1.203,3.79,67.39,53.78,-4.83,-39.97,,6.542,0.467,1,214,71.7,0.9,Optimistic,71.7,72.6,63.4
2008-05-09,3613.49,0.0,-1.03,,56.36,0.93,1.402,-2.16,32.48,51.94,-5.55,-40.69,,2.242,1.794,2,222,61.1,0.9,Optimistic,61.1,61.9,61.1
2008-05-12,3626.98,0.0,-1.03,,51.95,0.93,1.262,-3.56,24.13,52.48,-4.84,-40.46,,6.306,0.45,3,222,60.0,0.9,Optimistic,60.0,60.0,59.0
2008-05-13,3560.24,0.0,-1.03,,52.9,1.9,1.418,-4.64,15.68,49.5,-6.19,-41.56,,8.257,2.294,4,218,56.6,0.9,Neutral,56.6,56.4,59.1
2008-05-14,3657.43,0.0,-1.03,,67.41,0.47,1.364,2.19,60.86,53.63,-3.27,-39.96,,4.054,0.45,2,222,70.7,0.9,Optimistic,70.7,71.6,65.5
2008-05-15,3637.32,0.0,-1.02,,54.86,0.47,1.278,-0.53,42.64,52.67,-3.41,-40.29,,0.917,0.459,3,218,65.2,0.9,Optimistic,65.2,66.1,60.8
2008-05-16,3624.23,0.0,-1.02,,50.71,1.92,0.979,0.3,45.03,52.02,-3.31,-40.51,,0.465,1.395,1,214,63.8,0.9,Optimistic,63.8,65.1,56.4
2008-05-19,3604.76,0.0,-1.02,,44.16,3.29,0.731,-0.61,39.33,51.01,-3.41,-40.83,,1.826,1.826,1,219,61.3,0.9,Optimistic,61.3,62.3,50.2
2008-05-20,3443.16,0.46,-0.96,,36.17,6.07,1.006,-3.29,27.43,43.44,-7.3,-43.48,,0.455,15.455,1,220,53.9,0.9,Neutral,53.9,55.2,47.5
2008-05-21,3544.19,0.0,-1.02,,36.26,0.0,1.115,-3.1,27.79,48.57,-4.22,-41.82,,3.509,0.0,2,228,60.6,0.9,Optimistic,60.6,60.8,51.6
2008-05-22,3485.63,0.0,-1.02,,36.25,3.65,1.036,-4.17,22.74,45.97,-5.5,-42.78,,2.655,0.885,1,225,55.6,0.9,Neutral,55.6,56.0,49.4
2008-05-23,3473.09,0.0,-1.02,,37.73,4.15,0.904,-4.17,24.08,45.41,-5.51,-42.99,,3.125,1.786,2,224,56.0,0.9,Neutral,56.0,56.3,48.0
2008-05-26,3364.54,0.45,-0.96,,32.16,7.73,0.795,-6.66,21.82,40.76,-8.06,-44.77,,0.441,3.965,2,227,52.0,0.9,Neutral,52.0,52.7,42.1
2008-05-27,3375.41,0.45,-0.96,,45.09,2.27,0.64,-1.97,34.25,41.41,-7.38,-44.59,,0.441,2.203,1,227,57.9,0.9,Neutral,57.9,59.0,44.9
2008-05-28,3459.03,0.0,-1.01,,47.7,0.0,0.791,-2.4,32.39,46.27,-4.69,-43.22,,3.556,0.0,1,224,62.2,0.9,Optimistic,62.2,62.7,50.5
2008-05-29,3401.44,0.44,-0.95,,44.08,6.28,0.775,-2.42,32.38,43.59,-5.83,-44.17,,0.862,0.862,1,231,57.4,0.9,Neutral,57.4,58.1,47.7
2008-05-30,3433.35,0.0,-1.01,,49.1,4.55,0.735,-1.14,37.32,45.47,-4.55,-43.64,,1.31,0.437,1,229,60.4,0.9,Optimistic,60.4,61.2,50.0
2008-06-02,3459.04,0.0,-1.01,,59.59,2.23,0.753,2.81,52.74,47.01,-3.47,-43.22,,3.004,0.0,2,233,66.9,0.9,Optimistic,66.9,67.5,54.6
2008-06-03,3436.4,0.44,-0.95,,53.64,4.5,0.873,1.81,50.71,45.78,-3.68,-43.59,,0.433,0.866,1,231,64.2,0.9,Optimistic,64.2,65.4,54.0
2008-06-04,3369.91,0.44,-0.95,,38.82,6.7,0.746,-2.58,31.84,42.3,-5.13,-44.68,,0.429,1.288,1,233,57.0,0.9,Neutral,57.0,57.9,45.3
2008-06-05,3351.64,0.44,-0.95,,43.61,4.46,0.651,-1.46,35.98,41.37,-5.3,-44.98,,1.288,0.429,2,233,59.3,0.9,Neutral,59.3,59.8,45.3
2008-06-06,3329.67,0.43,-0.95,,41.31,3.56,0.544,-3.02,31.18,40.22,-5.54,-45.34,,1.282,0.427,1,234,57.9,0.9,Neutral,57.9,58.5,42.6
2008-06-10,3072.33,1.32,-0.83,,28.7,35.14,0.8,-11.18,21.74,29.81,-12.43,-49.57,,0.0,74.892,1,231,42.6,0.9,Neutral,42.6,43.7,32.9
2008-06-11,3024.24,1.31,-0.83,,24.69,39.73,0.739,-11.99,22.59,28.33,-13.41,-50.36,,0.0,6.009,1,233,42.4,0.9,Neutral,42.4,43.2,30.1
2008-06-12,2957.53,1.33,-0.83,,27.09,36.04,0.784,-12.24,21.98,26.38,-14.91,-51.45,,1.304,2.609,1,230,42.4,0.9,Neutral,42.4,42.5,30.6
2008-06-13,2868.8,1.74,-0.77,,21.25,56.44,0.648,-14.41,23.84,24.01,-17.09,-52.91,,0.0,9.402,1,234,38.8,0.9,Neutral,38.8,39.4,24.3
2008-06-16,2874.1,1.77,-0.77,,16.97,52.49,0.639,-13.68,23.97,24.45,-16.62,-52.82,,0.87,4.348,1,230,39.2,0.9,Neutral,39.2,39.3,23.9
2008-06-17,2794.75,1.75,-0.77,,19.11,62.5,0.688,-9.03,23.29,22.37,-18.54,-54.12,,0.858,17.167,1,233,38.2,0.9,Neutral,38.2,38.5,23.6
2008-06-18,2941.11,1.75,-0.77,,34.91,0.0,1.06,-2.75,29.9,33.56,-13.91,-51.72,,11.159,0.0,1,233,49.0,0.9,Neutral,49.0,48.2,37.6
2008-06-19,2748.87,3.06,-0.59,,28.47,66.96,0.909,-7.06,20.26,27.88,-19.12,-54.88,,0.429,64.378,1,232,33.1,0.9,Neutral,33.1,33.3,26.9
2008-06-20,2831.74,1.78,-0.76,,40.47,18.64,1.189,-1.29,37.78,33.13,-16.36,-53.52,,5.24,1.747,1,229,44.9,0.9,Neutral,44.9,44.6,39.7
2008-06-23,2760.42,1.73,-0.77,,40.36,36.44,0.649,-3.96,27.41,31.04,-18.12,-54.69,,0.851,6.809,1,235,41.7,0.9,Neutral,41.7,42.0,31.7
2008-06-24,2803.02,1.74,-0.77,,56.34,4.91,0.775,0.3,43.17,33.74,-16.52,-53.99,,2.991,0.0,1,234,49.6,0.9,Neutral,49.6,49.4,40.3
2008-06-25,2905.01,1.76,-0.76,,56.76,0.45,1.038,-1.23,37.77,39.81,-13.27,-52.31,,13.853,0.433,2,231,52.5,0.9,Neutral,52.5,51.8,46.9
2008-06-26,2901.85,1.73,-0.77,,71.12,0.44,1.046,5.57,69.86,39.68,-13.07,-52.37,,2.137,0.855,2,234,60.3,0.9,Optimistic,60.3,60.8,51.1
2008-06-27,2748.43,1.75,-0.76,,58.1,10.31,0.966,-2.94,29.35,34.23,-17.36,-54.88,,0.431,24.138,1,232,44.3,0.9,Neutral,44.3,45.0,43.5
